ID,target
0097a6ed4,3658577.350875398
0098fef9a,1503275.2183888431
009b321ec,4964515.744254439
009cd681e,4272046.948668117
009f34f86,2342006.8916917057
009f35cd3,2634578.00756928
009f65109,2429662.782557705
00a19014a,1305220.838773481
00a27e76a,1079704.2642800305
00a3b6ef7,3102250.1160674775
00a427603,1398992.1329837139
00a6dc8be,2089411.7420996877
00a811734,6822290.238352535
00a8f58a7,6962551.704013854
00aaae151,2640211.236192549
00ab17f67,2321007.8345702095
00ac2d3a5,2346163.9419709793
00adab1b6,1106088.3501109667
00aef0d56,718748.9191470213
00b0b06c4,1173212.56522459
00b0e2303,2736446.6371520683
00b1fbbc9,448707.52577365027
00b43e0c1,3565907.7072888035
00b7190a8,3175867.639609246
00b722e1b,1397309.375446744
00bba815f,2890018.413246643
00bbb1c42,3705953.0637432435
00bc2b665,2373498.6549132955
00bc35689,4046650.669019146
00be23f52,3069178.8309274362
00be24ac5,2461689.6373724337
00bfd0f70,1533038.91412634
00c02f73e,2686537.1919095083
00c08e5b3,1841096.7204230193
00c8690ff,3556516.1278621955
00c8df4d5,2976010.132167118
00c8e30de,2272092.88542018
00ca3fb04,1546866.523179676
00cabf621,1978961.1065061644
00cb48ae3,1643508.1880609011
00cb6b147,2087999.370509407
00cc91a22,2591785.738402879
00cd65e9d,2124931.6018276494
00cd7d6a8,996897.329509998
00cdc1483,1642695.2355928938
00ce9bea5,1924417.6336963899
00cea0091,3469721.235774092
00cea68c6,2639168.2471449147
00d5a5975,2506119.0106959743
00d80a3a4,21912587.254793737
00d9f3864,754389.4184123201
00da4bd31,1941453.1588096065
00df4dd77,4924356.706380661
00e1a55bf,1626886.1148339983
00e332971,2483206.075608151
00e5b6b1b,3006249.8302771347
00e85d5e3,2695036.7945600566
00e90abfa,2008880.8828234768
00e9708b4,2358193.6188689573
00e9c680f,5760005.421276545
00eaa4394,2049038.4312365584
00eae8832,2106381.7058656155
00ebefdc0,2065898.8279306632
00ecbcb1b,1253624.1866042565
00ed49382,4026875.1381103126
00ed87564,5045736.2075184025
00ef96cfd,116476.33076928857
00efe7ca3,2963746.96165859
00f36aa18,1435924.8648766803
00f3fb071,2341100.108962638
00f43f548,1795543.1168732555
00f4d58ec,1905057.621242973
00f56e106,4084339.117598074
00f84d8c2,2607513.8963936544
00f92953b,1384125.457014267
00fa1d469,13491227.394613942
00ff96f49,1987749.8976427915
0100ce0d8,3524746.5804604106
0102ea9e1,2258987.4001367753
0104b3af3,3113713.99395983
010672441,558340.2364762605
010771ca5,5695678.894552615
0108aea9f,1210957.5573122855
010a479e1,2336474.0560404705
010d0a2dd,3676381.305953703
010e3cea2,1960619.4200049879
010e5417b,2932330.7313079555
01108a561,225593.4505162535
0110cca98,927604.6369271083
011449698,2844091.6148085822
0114795f0,1723677.1332795117
011626c20,6099081.355783296
0117c8f27,2193084.256057812
0117dcb47,2059411.7158311056
0118c34be,2218484.470573602
0119efcb9,6149286.41719541
011a58e13,1971256.3647228885
011b7902b,5591644.490025956
011ca122e,4749074.070173175
012053244,1550733.9537214765
0122a258e,1070348.6128262135
0122a4305,918411.6962894001
01230d8ba,647704.160456297
012414f4e,4912439.594071161
012452125,2142910.6112493128
0124529b5,279898.41248684237
012556288,3304635.8128355485
01257c24c,5088718.724996259
01258b972,1379397.1773483402
0125b64db,1982110.0064125839
01295ef92,3470898.461388647
012a2752f,3978340.5737471045
012b6ba95,2239235.0904710535
012b96b58,2227980.1806760724
012e881b9,2171743.398742156
012f25e94,2491827.8238567924
012fa70bb,1766063.8367556653
01304fc0a,2639169.088839237
013230913,2967463.931778271
01336ceb8,1966501.8381437266
0133b85e7,1565611.677356217
0136f8766,2902654.123675176
0137356b9,3037878.453623223
013750184,392394.71523961186
013a3f07c,3685061.2197509413
013cc1c13,2383243.1008720635
013e96334,1979637.4335043377
013fae0b1,2677648.097819303
014076343,2374051.274296077
0140ea0ba,2271608.493744785
0143ee127,284387.4621700039
014461014,1955320.6054868659
01446634f,454136.10703753796
014729fb2,5070795.949514104
014749c88,3037022.704150639
014787fc1,2176400.6054067826
014a6143c,1564684.3242305168
014af25cd,2004371.410614474
014b5797e,9135190.045165312
014badcb1,1402378.2933002824
014c523b1,15054888.480373489
014e55fdb,2374408.2683353997
014ea0456,2266270.203037394
0151cc525,2411931.1741007967
015409983,2957718.512947068
015411bfe,2731644.7385038952
01560b792,170306.35400635403
0157b07da,2941241.31832726
01587bbbc,1806855.6127618155
0158ba234,2381377.236111722
01590d52a,1448115.9791237235
015a40790,2939968.1841977867
015b07817,977914.2135108744
015fc3313,3823676.8412679913
01604ee4b,4494947.602159637
016054375,1408256.8974220094
01642dec0,2555602.168663352
0166ab5ea,3675463.8978048055
016b405be,1429916.072388994
016bdc940,6214224.368963321
016c31d1a,229172.38626723472
016d290da,6722662.90680389
016decdd2,1764302.2516298722
016ee1214,8953511.392010324
016efef23,9473356.116524642
016f60448,5288471.087484244
017029678,1680064.0246216168
01704d4ca,1696264.2545156116
0172638ce,2309632.711150169
0173e6be5,8149919.8997647995
0174ed320,2125668.313955024
017623c5c,2684322.881789819
017a4044f,2614383.272095355
017a6c7f9,2275959.380295743
017ae7ac3,1635136.794294779
017b80d83,4260293.762221775
017d9f1a4,1863541.8777961093
017e22e34,3252206.8269237964
017e9a902,5621940.869500534
0180f14e9,2649542.7950268527
018148c57,2593311.5059515564
018166b42,2439012.7909211135
0181a6d0e,2461064.9531404097
018283661,1883580.5416019491
0183f9b32,884817.2957668327
0186cbba4,2293754.962400318
0188bc86f,3590981.248250237
01890383f,3471276.5977928825
018965366,2186437.2300726036
0189c8ab0,3202225.257873127
018d514a2,2658030.531574216
018d765bb,1839167.6589752503
018dbbe73,2261158.6922880025
018de39ca,2678422.021137547
018fd935f,8736166.134594042
018ffc9fa,3693094.574336141
019372984,1675507.174694415
01937e592,818570.1260233751
019381521,1670969.6507211528
01952e574,1835911.2675183525
019540ad9,8876500.290238135
01955815c,3015885.435901893
0196be03d,2051638.0843354135
01978c738,1910005.6396326935
0197f607c,3842008.883489447
01980e862,558282.7706273808
019823615,3397917.711637891
019ab3785,2282191.4836115194
019c0d544,3454551.411200173
019c5ad1d,2013120.2792103514
019cff829,4726926.372477153
019ed3e51,1959577.5452878599
019fd88df,1459671.1884926034
01a0a9e06,1858828.7889657982
01a1f927c,2989990.881064364
01a4d6c6c,960768.638179369
01a697820,2825299.226627346
01a72cedb,558600.320758172
01a900d08,2138479.732094524
01a960c35,2029600.094863301
01aa854be,1833765.7085593936
01ab08b6a,1064068.011613014
01ad8126b,2294886.0299655236
01af69076,4432219.050369756
01aff9a04,2211473.2477449514
01b128a94,2386146.9496030686
01b1e697f,3041049.4227483342
01b3159e1,2392364.771402019
01b342719,2006980.533360765
01b375dad,11368485.104152726
01b6d93e9,2209873.2770614573
01b6e8722,944895.0541384653
01b728f6c,2630854.2636787305
01b784536,2519749.2195762284
01b7d0580,6220314.017009975
01b7defea,1116652.2919718123
01b80bb3c,1896820.9036204761
01b8c1484,2406255.1669560517
01bbb0d76,1613050.9103320832
01bc848d9,1365155.0202530092
01bd8211e,2629621.0910075335
01bdda11d,2914398.70593008
01be390b4,2370163.973083094
01be6122c,2703001.522285035
01c1d1fb0,2168082.881722827
01c33d5d2,1859105.2811567774
01c34e2ff,319286.9876517527
01c362322,2460562.8413853734
01c553e1a,2170201.901799389
01c65531d,1855775.0547912705
01c6933d0,19249913.802446615
01c74c797,5604113.846828005
01c7eafe8,1693595.6300396458
01c81cd35,5272937.504699319
01c898445,3504723.6078769234
01c9fd3a7,1367925.2974921456
01ca7113f,766895.3330097516
01cb0f6ea,3134725.8350555226
01cc582f5,230175.15192857085
01cca8141,3140672.031159208
01cef01a2,242433.80999904932
01d10e85d,1756653.4275176602
01d193713,3151889.1493023057
01d2fecbe,742152.8828908794
01d38c28f,1725322.6018342425
01d396bc2,2267812.8105870043
01d7bfe15,2426814.6047128555
01d8282f2,2222132.679512189
01d94bd22,4111876.2013897775
01da2afeb,3667138.1389184007
01db02cda,2358447.5857212935
01dd4ee95,1131929.2746096556
01dd8785b,662712.6732045385
01dff0d9c,2468005.1273360034
01e04a9fb,1368266.8776655414
01e06a9f0,1111672.0499731023
01e1970fb,3298512.7201174046
01e1ee7f9,1828732.2955988485
01e37465e,1196485.2272983151
01e38e47e,1488584.962752257
01e6618b1,5675424.455590148
01e8de681,5992099.139108741
01e9513b2,1114439.777010544
01ea633f5,2820740.6107850596
01eba0824,2027557.0349919398
01eca1d02,4268035.647721886
01ed1f78a,2846982.584021273
01ee29ec7,7465450.101631917
01eed81f9,2195742.8944182447
01ef1d226,2366971.0018207757
01f0030e3,1828292.2224855386
01f15fad3,1417703.7739361979
01f330ffe,2949980.3651966387
01f39eb1e,944039.3962502449
01f44549a,1588654.397869082
01f5a652b,1580201.4649976552
01f889c84,2962990.9969042805
01fa9c31e,1879785.66188987
01fd4e7e9,1623749.911009674
01fde1134,2323961.116938819
01ff14471,2806850.7897627754
01ffa7fbe,5070550.648200919
02001f60c,2124517.8331678966
0201ea0a0,2076215.7319588445
0201fe232,2247125.9967267513
020699f8e,1545747.3456479309
0206a24ce,4709079.845222393
0206bfd06,5449073.151453904
020741219,2509784.4475292247
020816bdb,2386310.353598933
0209a7570,2963593.6175047997
0209bf7b8,2049089.4428289034
0209d2fd2,3320370.4615174076
020b294bd,1961999.6914432286
020b5b442,1823183.0815532724
020bd2d15,2037361.9168771573
020eaebb2,2491003.601784186
020ed0585,2669314.295987046
020f67b89,5271913.136241837
02118146a,1173149.1316348999
0211c154c,2481531.974248296
0211f9abc,2040709.3796059738
021257ae5,7637115.021733851
02135d6ab,1791962.1475739747
02170db23,1590904.5620836434
02180e987,1587120.5452028129
0218218c1,7695512.798412166
0218cd3d7,3151848.041755926
0219f8398,2445625.0025619334
021aee575,787385.630672692
021bd4dca,2010304.0143250301
021da9216,526377.5931842302
021ebd418,1267788.6860675255
021fd795a,1889258.621871728
02223cd36,2011161.4710403488
0223c16c1,2448746.6635630066
022678dd2,2165098.5255121025
022792b0a,4463771.258195278
022804284,1138472.5488013045
0228aa82d,2025324.3311655868
0229e75c4,2001822.2068797478
022a8c2f7,2914038.4295251183
022cb2631,2341084.202141547
0230d4064,11138059.182891052
023377ebc,2066317.2240610453
02342e4f7,1685429.6976199849
0235e2eab,3838475.477928583
023990ec3,1444604.5047058521
023ac9a3c,2489184.939575721
023b81381,2201750.1283288198
023fa6bf0,3071055.201545486
024078072,798865.463110393
0241d1cc7,2222876.6532441946
0241dbd70,1856712.518225349
02423aea3,832749.6742108479
0242e62ca,1628687.3034926965
024306e5d,1366163.8420448126
0244ca2e6,1207433.8746220805
0245590f8,640433.0190231088
0246d6ee2,2450493.0193547597
024739c7d,1987155.5764869987
024766f47,1473943.6755165413
024813220,1798191.3425041102
024890eac,1877724.2821919601
024c65d46,1634689.8165355753
024c8f9db,2018530.4176158758
024cbb5b4,1931908.7109140544
024d9058c,2200525.151665268
024fe32af,2319553.8862150614
025045845,4348223.872590068
0250eb809,1019137.3062581609
025179e5e,1989937.115168718
02537cf5e,4810101.664089846
0254223d8,5179344.357409929
0256c0b0e,18253172.82245867
025774ca3,4886880.6829905845
025786cb9,3250706.084523488
0257e2b97,1605619.3605477393
025994da9,3052387.8770886525
025a2f31f,2033241.742792939
025a544da,3405536.6840788894
025a96ed9,2390498.86371546
025abdc92,3456101.9131549424
025ba7d70,2629345.5567587325
025c222b3,3425310.762356257
025c7bb5f,2187371.1636866806
025e5d770,2093550.5518757447
02635ccad,2823764.7021860494
02648787c,2392480.1880675154
026756d03,2276207.7151596
0267a271c,2309672.3657461354
02681ecec,1622728.3863345077
02697d7c3,2693433.4248267617
0269a6f71,4616982.285895982
0269d314c,2710018.5461229086
0269dba28,1478692.8487329877
026a61d88,703905.6196944393
026aeaa2c,2546167.643142289
026b02a83,1796814.5470618706
026baed22,2006698.1361477952
026c4e17b,1902846.188120425
026c5991c,2503715.391235724
026cf59d9,982953.5651967151
026cfc392,247712.94706234627
0270a390f,1488252.7403875089
0270be3af,3266525.2266133036
0270e156b,1685506.944032592
027124809,2487325.733352153
0272c405a,3289913.0629343465
027400cb8,2546990.0288987025
0274ce8b8,1990528.3611332949
027769b10,2935376.6064650235
0277d96d0,2606282.4861651245
027a21566,9864835.735310828
027c75423,5691791.926195701
027cc80a8,2678372.872529419
027d5aea6,2940984.3824746236
02865c5ec,1688279.088754956
0287280ba,2617651.6660589636
02898064e,3357187.6688922117
028988631,2084817.6213427214
028a5c0d4,2068631.5322434227
028da53a4,3341658.4065319085
028ee267a,2545886.3814474666
0292f2fc5,2768523.9025788438
02975edfa,2873846.139856026
029a9db2e,2707579.9567830204
029b14b56,2488425.3394098897
029bbe7d3,2671729.356065599
029c1e398,1137491.349808337
029da4b41,825501.2559937378
02a0c1918,2239435.6383001744
02a2a1bdf,2308319.7064304724
02a2c00e0,2099307.3549418407
02a31514c,2537047.1943475064
02a3dc04d,4849406.274643362
02a565b91,1707033.3556283845
02ac98fd5,4692313.225382395
02adff31a,10643947.835417574
02affe93a,2336586.6890981286
02afff518,2485231.4555102196
02b000198,179462.86738017158
02b0b4bae,4815765.870598288
02b0c3fdb,2535366.363171307
02b220cf1,2884284.1498219073
02b25ade0,11474238.685731865
02b413bb1,4636357.183668157
02b4aaba1,4714743.778508034
02b67ff32,2179204.230885173
02b71a6b2,2750911.046797485
02b79188f,1739913.1604522902
02b8961fc,4674023.341417921
02b96ff6c,2612167.754512768
02bad4594,3179845.079567826
02bbd7b9d,2288703.058351427
02bcf8e90,2263937.073533388
02bde66d2,2139565.151529264
02bfe3c59,2453246.121382088
02c119238,2454680.055207438
02c16cb74,1967176.0408008192
02c475e65,2271267.2877693516
02c4d224b,3126466.8237095904
02c6d9700,2027040.2176094435
02c74523d,4315922.322790507
02c7c5e05,2450553.0372825754
02c8a1f80,190868.54006980153
02c8c7175,3266595.5892308475
02c91d25d,1839576.3956420633
02ce4321f,949786.665075391
02cfae275,2652026.6919299755
02d07cb78,3123160.089525822
02d147e50,3157520.555443496
02d173c38,1984677.1699859085
02d1a1e82,4505682.810259807
02d2dc64c,1788783.1769622972
02d3dcc5a,3915602.6429659184
02d67ed4c,1656570.76557726
02d682de1,2654079.6210824717
02d72b46d,2079037.8847019693
02da114c7,2484222.144832409
02da41c7e,1931563.1720935097
02dad771a,2677134.8595387256
02db2bb9a,115806.81981685915
02dc20d11,2365191.0189808225
02dc3b94d,1128522.4612972538
02dd17f6f,3867600.6553808525
02deaaed6,1462663.533909822
02dfd3b7c,1025643.9191856347
02e0b923c,6579031.238283687
02e23559a,1829171.1161539496
02e2acbaa,1809352.3754314273
02e5349d9,1329641.8642539054
02e6bbef5,2595870.6248656735
02e7849bb,1377782.152798317
02e80faad,2370669.705625242
02eaec8f8,1608871.2280911976
02edb9180,19388104.716091458
02ee21874,12511944.439332798
02ef3cdc7,2940800.858891725
02f18ce31,3495284.195534583
02f20fa4a,2343171.761477488
02f492e98,2673261.5787247806
02f7d06a3,1728569.0396094194
02f8c9d39,2638370.355521542
02f928f97,5276046.185343924
02f97eb4f,1663352.6992026246
02f9cc844,2681485.5037279935
02f9f46ac,1025915.3259585241
02fb07a76,219509.22493467122
02fb4683c,2024930.1458610774
02fd708e8,3244101.4125780235
03026bfdd,2396250.353474643
0304186ba,3313674.4908453147
03052941a,2384962.13572369
030553c29,1243810.8045379233
0306f5c13,2250617.611527117
03078adf4,1895310.0479693618
030a2297c,957680.6906021354
030b9a986,3259423.1448568082
030bbd54c,2153101.4523638804
030d81f86,2951839.1895392956
03101eca5,4283087.813142083
0311bb483,2409433.981392299
03121027c,3728259.3299844563
0312ea7f8,1600476.275813606
0313323d7,2561968.1588699026
03148fa17,2043164.032378674
0314aa65d,7392547.655699282
03156f66a,1534160.4417976532
031775c5a,2907381.623914714
0317cd26f,1399422.3123472235
0317dc1c8,1734652.3215757138
031959763,2843582.376430823
031961e5e,1678765.6182278907
031a6f52d,4472133.806202039
031af41a0,1965981.277299692
031be3013,3641330.598433865
031c054a3,2345391.279039781
031e02d13,1901411.8104275423
031fe6025,2221080.599244724
03226e167,5558188.8840121105
032313121,2902431.688167406
03252fdf8,1940050.8924495624
0325ef5e3,1916952.4486466735
03278afaa,1526179.1992296362
0329abefe,1996424.8774855235
032b82f0c,6774015.938034278
032cb3413,1482751.2271367724
032f7abe9,2189427.9584829
032fd3cf7,2708171.1860102774
033135e05,8233222.225533397
03316e7c8,1855437.7750623678
0333c53fa,736357.7524318482
033611b09,8725681.811218377
033656403,1880749.1889989357
0337427ab,5693358.816704439
0338d1fb6,2554785.0565975406
033948435,13861866.926742857
033b70fcb,2191138.810620279
033d3323b,2558307.5716552334
033db5f65,726224.8132314866
0341af76c,2058008.3017466106
03434b4b4,3500791.946094671
0344e4977,5002631.415833168
0346fb76b,4482415.24748206
034ad33d6,14065298.195306262
034af5dae,914414.2872884376
034b70bda,2211781.458864091
034f2607b,292262.95677526324
034f28339,1908049.0758015092
034fb173b,1984335.1635974222
03504923d,7086752.105941844
035226e6e,2068255.0506905117
035585d5c,2601292.92649534
035643e2b,1164029.2743625282
0356dfccd,2576686.8139153607
0356fc880,2767596.5100206113
03578cd16,1522019.8840141718
0358c22f6,1194055.3450353793
035a91cf2,5667915.492242616
035b789d2,2063975.61596567
03610ecc7,1702021.6643713485
03656e62f,3201908.376321046
0365b7b3a,2706228.70557494
0365f0a9f,3236978.2060661716
0367cb231,2077535.609143813
03687090c,2538710.92552179
036b2dd1e,1876970.6360794532
036f3dd40,1194625.8011215406
03700787a,6497642.090881581
03705c6ef,3025504.0218058736
03722e7be,11268197.871614441
037248721,1611015.8748009498
037269293,2644047.1206100653
03782136e,3142634.0068772356
03796cf0e,2504955.8409736203
037dc14e7,2054159.3707377082
037ec2166,11000272.810141288
037f61da3,9734104.466172202
0380c62db,7177759.2232112875
03857cb43,2251275.992597596
0387bf802,2208380.6474052807
038838fee,1516158.1863418028
0388b0dc1,2283581.9024229283
038ad1732,2714471.141926788
038b7c09a,2270428.8280041222
038c061e1,10650849.498547139
038da9843,11570471.17669785
038ded2fe,2383757.651000461
038f623c2,2487316.9934684145
039105297,1721605.308674412
0391c19bf,4176281.526042122
0393e0694,3867438.705166488
03949736d,7081846.761850605
03959e9a9,2702204.608114198
03968aeb0,2465971.430857648
039a844b4,1921219.2341887478
039e289ac,2889286.1705042766
03a062fbb,2141958.817225308
03a4623d5,2994787.2493042955
03a546322,2393509.368185804
03a5c6003,1126852.8341168168
03a5f4351,2058351.3963246394
03a81c915,3184155.1346052373
03aaf818c,2450385.1409079893
03ab8fc70,3399120.891476007
03aea7af1,2749872.344386418
03b10328e,2612338.31896888
03b27dded,3190202.403341818
03b46ad5d,2401985.5466866554
03b4b4a3e,1776651.936333607
03b67d81b,5195134.8071498
03b6c19da,2797923.987865435
03b835ca7,3174219.7975648777
03b882553,2337002.756716604
03b99b5f9,2522796.336855598
03b9a2af2,2116020.225708709
03baf448a,4335256.65499959
03bedbe9d,2044008.232736237
03bfd20b9,1629868.8012393021
03bfe3bc5,702653.3402991081
03c18ac69,1421975.6999217453
03c27a2bf,2145497.0172918425
03c760f76,1991265.2116038061
03c8caae7,1709991.283211677
03c9a65f8,1888340.0987174278
03cdb39c1,2423928.280778662
03d4bd5b8,2108395.7638553395
03d73e9c5,2084208.543258039
03d854501,3363887.000966421
03d893c26,2005756.6453907625
03da7d69e,2390360.728673895
03db05222,1092331.5055216423
03dc6875e,363534.8532157141
03dfb0bd7,1408637.659907789
03e09458b,2692389.0448127463
03e10ddf7,3014198.8666411727
03e28b99f,1806763.6279122657
03e58b888,1780021.6889261212
03e592e94,2326843.379581059
03e755a97,4140310.072099049
03e78798a,3294557.0699558347
03e823704,2837675.9273048723
03e882a88,2322159.9780223966
03e897c29,2708945.763822595
03ebad6bc,1684688.6880367235
03ebf5ecf,393784.5596739473
03ec3ab4e,685680.209775548
03ec5eed1,5405145.497049829
03ed5c911,2497258.404040615
03ed976ab,2870907.98854919
03ef34c90,1544203.7333853506
03f203cfa,1897733.3761292645
03f3c8c46,1941972.0359098988
03f492c31,1285542.1610986535
03f5b5e4a,1842361.752085848
03f6822ee,3387782.494797678
03f6de512,1045953.5356022108
03f73ef0e,3943314.39342565
03f74f010,3227198.5293565486
03f82bc6c,3945932.8692394937
03fa0306c,1744326.382480786
03fc7fa27,1214662.2469617014
03fe6e716,2164021.4961616583
03ffe3f49,4246100.645071914
04023973e,1616399.996842882
04042f2d4,2590241.3656782876
04045c3a4,3108588.4758478366
0404fb8e2,2496600.8027138435
0406e6e47,3538227.9391211267
040951939,4865766.401080801
0409890f8,4711803.1007848345
040ca2949,1878412.1282177253
040f6b98c,2319785.0292874523
040fb51e2,1823329.3233953516
0411c1468,3587855.1969988625
04127fa80,2750116.487540737
0412f421d,1946604.2471308012
041346d0f,2343458.9249411374
04137899d,11469714.277441444
0419a598f,2315185.2181150047
041abacf2,1229834.20990345
041ac253e,1011540.3851946964
041ae628c,2367254.7551109437
041b2eaa1,1037689.9543923171
041d211ec,1968731.3455146085
041d6aa88,1647206.5799293953
041e0fa5a,2421452.4252087176
041fec996,1982480.2803315981
042091615,2160341.87652112
0423774bc,4538481.650335663
04245c9ab,2243473.8607425503
0425713aa,273289.01729226403
042576594,2916940.2633524663
04258a134,2159206.156971384
04290d6e3,2149299.0362893315
0429ef94f,4621426.4952716
042acad39,1183377.1867022046
042b75b8b,2438590.888732804
042b8215b,10568067.781819759
04305a384,1588858.9080885346
04314d3a3,1554596.434222427
04315db05,2239297.539115856
04345543a,2204296.87001858
043593500,4215962.489304112
0436f2c86,3049881.863949604
04370ab18,3358224.6164607983
0437281f5,7256774.319797059
0438dc28d,2695265.393072445
043be1af1,1501503.4125257707
043c23fbe,794363.791252675
043dce29d,3012730.472446813
043e4b825,3286055.6177351214
043f5244b,2254770.0429161326
043fd2e42,4529932.819954754
0441a98fe,3121656.0292641288
044541178,2580383.1409136183
04457b1e5,2131295.5122842975
04462ec86,4062767.5122081013
044683ae6,1230473.127943692
0448aa36f,4145208.2094347533
0449d0137,1941794.6749147798
044b95f86,2860559.541216524
044b97b6c,2671193.6428610915
044c7fd20,2674499.9008397106
044c8dfd9,1975779.092551444
044d8ee8d,838791.11051186
044eb2751,549414.2721377661
044efc778,3027140.6035508597
045082aa1,2506267.674106213
04518a146,1677162.751595124
045239fe8,205672.0489612398
0453a3e09,2687035.7606618186
0454417ec,3642135.563765573
0454de019,2330060.9556700643
04562691c,2212134.4770782017
0458a04a0,2994726.408662362
045901f6a,4953136.282699437
045986d3a,2859159.242244699
045bce540,1946268.7869421828
045ce5b8c,2197245.831691109
046021d41,2159762.0690402603
0462e36a5,3186980.1793819214
046526fe2,2395066.6097731944
04655596d,2443741.4434697786
04658f5b6,1682095.4355662656
046692f4b,1106558.0457660516
046868511,1542666.9840764678
046892828,601025.193699235
046b3d7ef,8944137.586065194
046c924e3,548233.032391435
046e2664e,2728052.9586374518
046e3b5b4,5407748.254366094
046f20f0d,2709525.82004635
047157871,2236290.948702362
04722b965,1789792.1465651984
0478dd0a3,2598445.1205775654
0479371c3,4310985.042529769
047ac78ea,1656875.0162822844
0481e6914,247469.85660982862
04822e352,2559017.8623331483
0483111ba,3536933.0483151292
0483794aa,2911113.3530879803
048443c83,2869721.6161928596
04847c5ea,2700801.826116521
048658031,2384368.3847040846
048694692,4175591.907337426
048712c35,855430.6814455413
048b1b81c,4119176.2041539242
048def5ee,2731840.8006085134
048e4e5ce,2996938.6277798954
049036175,15787252.425640505
04905d5d0,2546951.1676694215
0490bce2f,1948320.7647691679
0492364a6,2128977.369925321
0493c1057,1467687.8349583098
0494cbc16,2515413.7502003238
049670925,2845695.3012399385
04998f537,1975397.339319731
04999528c,1128182.0737000508
049a35c33,2109659.679913258
049a8e3e5,1815108.1190822872
049ab0d4d,1369004.9676539733
049b66c17,2415672.5229786257
049e17289,758920.4177682193
049e7e088,1776995.024955617
04a049e48,733052.1464112982
04a095504,4779951.371563006
04a105753,1956871.6917006248
04a231167,2407888.2262057764
04a3c6d21,1708823.1789107707
04a5a539f,2963407.7047488447
04a746dc8,2408365.4345963597
04a992add,1615936.6280525643
04a9e4aeb,1880408.228243198
04aa2e15a,2939251.7303825724
04aa6b5fc,2175281.8325429144
04ab00450,607797.7021476686
04ab1de8e,5454539.279200215
04ad57b6d,3724807.07359567
04ae21348,1255871.129280851
04af5fa34,2382340.394950092
04afeb8ac,5658344.523324949
04b0e1550,1299568.4638690345
04b1ca833,1987323.4847023138
04b2cb591,1545359.6111416125
04b2d3d86,2906696.636907794
04b432011,705859.0036007838
04b44859f,1953017.5695203468
04b56ec7a,2485566.608244199
